Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/a_My Calendar 6""))",Firefox 100.0,,,2022-05-24 19:08:29,2022-05-24 19:08:30,0.703s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/h1_Appointments""), 0)",Firefox 100.0,,,2022-05-24 19:08:30,2022-05-24 19:08:30,0.796s,PASSED
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/i_New_right fas fa-angle-left""))",Firefox 100.0,,,2022-05-24 19:08:30,2022-05-24 19:08:31,0.497s,PASSED
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/a_Manage Stock""))",Firefox 100.0,,,2022-05-24 19:08:31,2022-05-24 19:08:32,0.896s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/h4_Manage Current Stock""), 0)",Firefox 100.0,,,2022-05-24 19:08:32,2022-05-24 19:08:36,4.518s,PASSED
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/i_New_right fas fa-angle-left""))",Firefox 100.0,,,2022-05-24 19:08:36,2022-05-24 19:08:37,0.488s,PASSED
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/a_Manage Donations""))",Firefox 100.0,,,2022-05-24 19:08:37,2022-05-24 19:08:38,0.957s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/h1_Donations List""), 0)",Firefox 100.0,,,2022-05-24 19:08:38,2022-05-24 19:08:40,2.032s,PASSED
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/i_New_right fas fa-angle-left""))",Firefox 100.0,,,2022-05-24 19:08:40,2022-05-24 19:08:40,0.483s,PASSED
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/a_Manage Showroom""))",Firefox 100.0,,,2022-05-24 19:08:40,2022-05-24 19:08:41,0.870s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/h4_Items In Showroom""), 0)",Firefox 100.0,,,2022-05-24 19:08:41,2022-05-24 19:08:46,4.522s,PASSED
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/a_Orders""))",Firefox 100.0,,,2022-05-24 19:08:46,2022-05-24 19:08:46,0.565s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/h1_Ongoing Orders""), 0)",Firefox 100.0,,,2022-05-24 19:08:46,2022-05-24 19:08:47,0.770s,PASSED
"click(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/a_Customers""))",Firefox 100.0,,,2022-05-24 19:08:47,2022-05-24 19:08:48,0.591s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Admin_Page_Navigation/Page_SwapMate/h1_Customers""), 0)",Firefox 100.0,,,2022-05-24 19:08:48,2022-05-24 19:08:51,3.106s,PASSED
,,,,,,,
Test Cases/Admin/Add stock items,Firefox 100.0,,,2022-05-24 19:08:51,2022-05-24 19:09:47,55.935s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/i_New_right fas fa-angle-left_1""))",Firefox 100.0,,,2022-05-24 19:08:51,2022-05-24 19:08:51,0.536s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/i_New_right fas fa-angle-left_1""))",Firefox 100.0,,,2022-05-24 19:08:51,2022-05-24 19:08:52,0.784s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/a_Manage Stock""))",Firefox 100.0,,,2022-05-24 19:08:52,2022-05-24 19:08:53,0.874s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Add stock/Page_SwapMate/h4_Manage Current Stock""), 0)",Firefox 100.0,,,2022-05-24 19:08:53,2022-05-24 19:08:58,4.635s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/button_Add new Item""))",Firefox 100.0,,,2022-05-24 19:08:58,2022-05-24 19:08:58,0.472s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Add stock/Page_SwapMate/h5_Enter Stock Item Details""), 0)",Firefox 100.0,,,2022-05-24 19:08:58,2022-05-24 19:08:59,0.393s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_Ladies WearMens WearKids WearGeneral""), ""Ladies' Wear"", true)",Firefox 100.0,,,2022-05-24 19:08:59,2022-05-24 19:09:00,0.972s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_Please select Category firstBridal W_fb86c9""), ""Ladies' Skirts"", true)",Firefox 100.0,,,2022-05-24 19:09:00,2022-05-24 19:09:01,1.074s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/p_Rejected""))",Firefox 100.0,,,2022-05-24 19:09:01,2022-05-24 19:09:01,0.464s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_General3S2SXSSMLXL2XL3XL""), ""XL"", true)",Firefox 100.0,,,2022-05-24 19:09:01,2022-05-24 19:09:02,1.022s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_UsedUsed in good conditionNot Used""), ""Used in Good Condition"", true)",Firefox 100.0,,,2022-05-24 19:09:02,2022-05-24 19:09:03,0.961s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_AvailableNot Available""), ""Available"", true)",Firefox 100.0,,,2022-05-24 19:09:03,2022-05-24 19:09:04,0.955s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_AvailableNot Available_1""), ""Available"", true)",Firefox 100.0,,,2022-05-24 19:09:04,2022-05-24 19:09:05,0.941s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_LuxuriousWell KnownModerateUnbranded""), ""Well Known"", true)",Firefox 100.0,,,2022-05-24 19:09:05,2022-05-24 19:09:06,0.950s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/button_Add to Stock""))",Firefox 100.0,,,2022-05-24 19:09:06,2022-05-24 19:09:06,0.486s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Add stock/Page_SwapMate/div_Close    Successfull Added to Stock""), 0)",Firefox 100.0,,,2022-05-24 19:09:06,2022-05-24 19:09:07,0.258s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Add stock/Page_SwapMate/h5_Customer Swap Information""), 0)",Firefox 100.0,,,2022-05-24 19:09:07,2022-05-24 19:09:07,0.268s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/td_540""))",Firefox 100.0,,,2022-05-24 19:09:07,2022-05-24 19:09:07,0.465s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/p_Total Points  540""))",Firefox 100.0,,,2022-05-24 19:09:07,2022-05-24 19:09:08,0.472s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/button_Reset""))",Firefox 100.0,,,2022-05-24 19:09:08,2022-05-24 19:09:08,0.471s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_Ladies WearMens WearKids WearGeneral""), ""Mens' Wear"", true)",Firefox 100.0,,,2022-05-24 19:09:08,2022-05-24 19:09:14,5.458s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_Please select Category firstGrooms W_2a996e""), ""Mens' Denims"", true)",Firefox 100.0,,,2022-05-24 19:09:14,2022-05-24 19:09:15,1.020s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_General3S2SXSSMLXL2XL3XL""), ""3XL"", true)",Firefox 100.0,,,2022-05-24 19:09:15,2022-05-24 19:09:16,1.244s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_UsedUsed in good conditionNot Used""), ""Used in Good Condition"", true)",Firefox 100.0,,,2022-05-24 19:09:16,2022-05-24 19:09:17,0.719s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_AvailableNot Available""), ""Available"", true)",Firefox 100.0,,,2022-05-24 19:09:17,2022-05-24 19:09:18,0.708s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_AvailableNot Available_1""), ""Not Available"", true)",Firefox 100.0,,,2022-05-24 19:09:18,2022-05-24 19:09:19,0.937s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_LuxuriousWell KnownModerateUnbranded""), ""Moderate"", true)",Firefox 100.0,,,2022-05-24 19:09:19,2022-05-24 19:09:19,0.958s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/button_Add to Stock""))",Firefox 100.0,,,2022-05-24 19:09:19,2022-05-24 19:09:20,0.504s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/button_Reset""))",Firefox 100.0,,,2022-05-24 19:09:20,2022-05-24 19:09:20,0.475s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_Ladies WearMens WearKids WearGeneral""), ""Kids' Wear"", true)",Firefox 100.0,,,2022-05-24 19:09:20,2022-05-24 19:09:22,1.276s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_Please select Category firstFrocksKi_76afd3""), ""Frocks"", true)",Firefox 100.0,,,2022-05-24 19:09:22,2022-05-24 19:09:28,5.991s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_General3S2SXSSMLXL2XL3XL""), ""M"", true)",Firefox 100.0,,,2022-05-24 19:09:28,2022-05-24 19:09:29,1.029s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_UsedUsed in good conditionNot Used""), ""Not Used"", true)",Firefox 100.0,,,2022-05-24 19:09:29,2022-05-24 19:09:30,0.942s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_AvailableNot Available""), ""Available"", true)",Firefox 100.0,,,2022-05-24 19:09:30,2022-05-24 19:09:30,0.717s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_AvailableNot Available_1""), ""Available"", true)",Firefox 100.0,,,2022-05-24 19:09:30,2022-05-24 19:09:31,0.932s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_LuxuriousWell KnownModerateUnbranded""), ""Moderate"", true)",Firefox 100.0,,,2022-05-24 19:09:31,2022-05-24 19:09:32,0.738s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/button_Add to Stock""))",Firefox 100.0,,,2022-05-24 19:09:32,2022-05-24 19:09:33,0.473s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/button_Reset""))",Firefox 100.0,,,2022-05-24 19:09:33,2022-05-24 19:09:33,0.479s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_Ladies WearMens WearKids WearGeneral""), ""General"", true)",Firefox 100.0,,,2022-05-24 19:09:33,2022-05-24 19:09:34,1.276s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_Please select Category firstTravelli_0767cc""), ""Footware"", true)",Firefox 100.0,,,2022-05-24 19:09:34,2022-05-24 19:09:41,6.277s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_General3S2SXSSMLXL2XL3XL""), ""XL"", true)",Firefox 100.0,,,2022-05-24 19:09:41,2022-05-24 19:09:42,1.011s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_UsedUsed in good conditionNot Used""), ""Used in Good Condition"", true)",Firefox 100.0,,,2022-05-24 19:09:42,2022-05-24 19:09:43,0.940s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_AvailableNot Available""), ""Available"", true)",Firefox 100.0,,,2022-05-24 19:09:43,2022-05-24 19:09:43,0.743s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_AvailableNot Available_1""), ""Not Available"", true)",Firefox 100.0,,,2022-05-24 19:09:43,2022-05-24 19:09:44,1.022s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Add stock/Page_SwapMate/select_LuxuriousWell KnownModerateUnbranded""), ""Unbranded"", true)",Firefox 100.0,,,2022-05-24 19:09:44,2022-05-24 19:09:45,0.973s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/button_Add to Stock""))",Firefox 100.0,,,2022-05-24 19:09:45,2022-05-24 19:09:46,0.471s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/p_Total Points  1392""))",Firefox 100.0,,,2022-05-24 19:09:46,2022-05-24 19:09:46,0.466s,PASSED
"click(findTestObject(""Object Repository/Add stock/Page_SwapMate/span_""))",Firefox 100.0,,,2022-05-24 19:09:46,2022-05-24 19:09:47,0.474s,PASSED
,,,,,,,
Test Cases/Admin/Search stock items,Firefox 100.0,,,2022-05-24 19:09:47,2022-05-24 19:10:02,14.870s,PASSED
"click(findTestObject(""Object Repository/Stock_Search/Page_SwapMate/i_New_right fas fa-angle-left""))",Firefox 100.0,,,2022-05-24 19:09:47,2022-05-24 19:09:47,0.572s,PASSED
"click(findTestObject(""Object Repository/Stock_Search/Page_SwapMate/i_New_right fas fa-angle-left_1""))",Firefox 100.0,,,2022-05-24 19:09:47,2022-05-24 19:09:53,5.876s,PASSED
"click(findTestObject(""Object Repository/Stock_Search/Page_SwapMate/a_Manage Stock""))",Firefox 100.0,,,2022-05-24 19:09:53,2022-05-24 19:09:54,0.878s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Stock_Search/Page_SwapMate/label_Search""), 0)",Firefox 100.0,,,2022-05-24 19:09:54,2022-05-24 19:10:00,5.585s,PASSED
"setText(findTestObject(""Object Repository/Stock_Search/Page_SwapMate/input_Search_form-control form-control-sm""), ""XL"")",Firefox 100.0,,,2022-05-24 19:10:00,2022-05-24 19:10:00,0.510s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Stock_Search/Page_SwapMate/div_Showing 1 to 5 of 5 entries (filtered f_9f68b9_1""), 0)",Firefox 100.0,,,2022-05-24 19:10:00,2022-05-24 19:10:01,0.463s,PASSED
"setText(findTestObject(""Object Repository/Stock_Search/Page_SwapMate/input_Search_form-control form-control-sm""), """")",Firefox 100.0,,,2022-05-24 19:10:01,2022-05-24 19:10:01,0.488s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Stock_Search/Page_SwapMate/div_Showing 1 to 11 of 11 entries""), 0)",Firefox 100.0,,,2022-05-24 19:10:01,2022-05-24 19:10:02,0.259s,PASSED
